Dataset Atlas Type Value
SWU4 DKT Hom 0.025863928947062548
SWU4 DKT Hom 0.014505818111383014
SWU4 DKT Hom 0.013654066840266878
SWU4 DKT Hom 0.03062410365461649
SWU4 DKT Hom 0.031765837472651
SWU4 DKT Hom 0.03614232745474894
SWU4 DKT Hom 0.011238034884944426
SWU4 DKT Hom 0.027304748410456662
SWU4 DKT Hom 0.012473192818422822
SWU4 DKT Hom 0.016417781748203193
SWU4 DKT Hom 0.025135812880456004
SWU4 DKT Hom 0.013888983656903829
SWU4 DKT Hom 0.015032384188056965
SWU4 DKT Hom 0.00911500182385227
SWU4 DKT Hom 0.023781983298149133
SWU4 DKT Hom 0.010837022563574697
SWU4 DKT Hom 0.031770498417621765
SWU4 DKT Hom 0.021934513510430784
SWU4 DKT Hom 0.017091319185918975
SWU4 DKT Hom 0.013661875463675376
SWU4 DKT Hom 0.023551100062397752
SWU4 DKT Hom 0.029266769901871787
SWU4 DKT Hom 0.024089239340640604
SWU4 DKT Hom 0.022359157988908987
SWU4 DKT Hom 0.019409833218703085
SWU4 DKT Hom 0.0336645613402391
SWU4 DKT Hom 0.007150489027697871
SWU4 DKT Hom 0.018714298163301134
SWU4 DKT Hom 0.015681926963220533
SWU4 DKT Hom 0.027111440606458016
SWU4 DKT Hom 0.03469597310403393
SWU4 DKT Hom 0.02904122012644964
SWU4 DKT Hom 0.013969321834418154
SWU4 DKT Hom 0.020431283197068984
SWU4 DKT Hom 0.0209852275657435
SWU4 DKT Hom 0.02297676849420789
SWU4 DKT Hom 0.017981927250107076
SWU4 DKT Hom 0.00945525548122381
SWU4 DKT Hom 0.026481846684184646
SWU4 DKT Hom 0.03730752513840663
SWU4 DKT Hom 0.020084476577336093
SWU4 DKT Hom 0.021477386609769503
SWU4 DKT Hom 0.013772437033935471
SWU4 DKT Hom 0.012241452243821416
SWU4 DKT Hom 0.035095623171165546
SWU4 DKT Hom 0.035330798637949405
SWU4 DKT Hom 0.00493476863179326
SWU4 DKT Hom 0.014490455503474445
SWU4 DKT Hom 0.017444965610294298
SWU4 DKT Hom 0.032918894200593116
SWU4 DKT Hom 0.031220083166486987
SWU4 DKT Hom 0.025033385552902097
SWU4 DKT Hom 0.02658977122311006
SWU4 DKT Hom 0.027147414163003626
SWU4 DKT Hom 0.023908401874157794
SWU4 DKT Hom 0.033100220588619
SWU4 DKT Hom 0.034133999152161636
SWU4 DKT Hom 0.01744791068245459
SWU4 DKT Hom 0.019538950120471216
SWU4 DKT Hom 0.021103413614916276
SWU4 DKT Hom 0.014331465368020973
SWU4 DKT Hom 0.02068486813001851
SWU4 DKT Hom 0.03616101396678387
SWU4 DKT Hom 0.0283363590740922
SWU4 DKT Hom 0.03333547868323311
SWU4 DKT Hom 0.02526938816360118
SWU4 DKT Hom 0.02659947126587845
SWU4 DKT Hom 0.029766643993679686
SWU4 DKT Hom 0.0210702219867984
SWU4 DKT Hom 0.016808573168092467
SWU4 DKT Hom 0.01771217795750538
SWU4 DKT Hom 0.02617034443877885
SWU4 DKT Hom 0.020783306607966102
SWU4 DKT Hom 0.015748352530536743
SWU4 DKT Hom 0.042064480793188454
SWU4 DKT Hom 0.014924919075527957
SWU4 DKT Hom 0.022354173588111682
SWU4 DKT Hom 0.03189035768609556
SWU4 DKT Hom 0.029354621075868687
SWU4 DKT Hom 0.03069396716727848
SWU4 DKT Hom 0.014037707470421483
SWU4 DKT Hom 0.017392028134275834
SWU4 DKT Hom 0.015333687159334664
SWU4 DKT Hom 0.016260990695966884
SWU4 DKT Hom 0.012862009942693691
SWU4 DKT Hom 0.026611452732289324
SWU4 DKT Hom 0.01993826429194198
SWU4 DKT Hom 0.030752781403902116
SWU4 DKT Hom 0.0165747003764224
SWU4 DKT Hom 0.014677665302079729
SWU4 DKT Hom 0.012737260610536968
SWU4 DKT Hom 0.028608996325959504
SWU4 DKT Hom 0.018263186136630583
